Chippendales Tour|149||0|0||4,348|32|310| $65 |4|758| $54,761 
Stomp London|267||0|0||1,480|6|10| $41 |4|33| $1,643 
Fantasy|116||0|0||3,420|30|355| $178 |8|705| $130,655 
Puttin On The Ritz|1||0|0|||0|0||||
Acosta Danza|5||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker El Paso|3||0|0||48|4|5| $85 |5|30| $2,957 
Thunder and Light|7||0|0|||0|0||||
Riverdance - Houston|5||0|0||261|48|0||||
Moscow Ballets Great Russian Nutcracker Elmira|1||0|0|||0|0||||
Five First Ladies of Dance|1||0|0|||0|0||||
Pilobolus|2||0|0|||0|37| $65 |4|43| $2,956 
The Nutcracker Chicago|33||0|0||4,971|147|49| $97 |15|1,330| $138,681 
Moscow Ballets Great Russian Nutcracker Oakland|3||0|0|||0|0||||
Notre Dame de Paris|9||0|0||34|7|0||||
Ballet Nacional De Cuba|3||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Dallas|3||0|0||86|30|10| $87 |17|134| $11,426 
Moscow Ballets Great Russian Nutcracker Grand Forks|1||0|0||20|20|1||0||
Moscow Ballets Great Russian Nutcracker North Charleston|2||0|0||127|63|1| $60 |2|2| $120 
Moscow Ballets Great Russian Nutcracker Albuquerque|2||0|0||56|28|1| $40 |5|5| $262 
Moscow Ballets Great Russian Nutcracker Durham|2||0|0||26|13|2| $32 |11|22| $882 
Moscow Ballets Great Russian Nutcracker Baltimore|3||0|0||306|107|13| $82 |16|232| $20,579 
Moscow Ballets Great Russian Nutcracker Chattanooga|2||0|0||107|53|1| $90 |9|9| $814 
Moscow Ballets Great Russian Nutcracker Tucson|3||0|0||206|90|2| $118 |3|6| $590 
Alvin Ailey American Dance Theater|20||0|0||327|18|315| $107 |4|1,886| $228,240 
Stomp Cleveland|8||0|0||165|20|7| $90 |6|40| $3,596 
Riverdance Cleveland|8||0|0||62|6|0||||
Stomp New York|346||0|0||1,112|10|1078| $105 |3|1,013| $131,117 
Rip It Up|20||0|0|||0|0||||
Giordano Dance Company|1||0|0|||0|3| $83 |3|6| $602 
The Nutcracker Pittsburgh|22||0|0||3,959|178|95| $56 |9|979| $61,704 
The Nutcracker Los Angeles|15||0|0||885|30|30| $99 |11|372| $37,717 
Swan Lake Glendale|1||0|0||14|14|1| $50 |2|2| $100 
Swan Lake Los Angeles|3||0|0||10|5|6| $158 |44|259| $46,258 
Shen Wei Dance Arts Tour|2||0|0||82|41|0||||
Ensemble Espanol Spanish Dance|1||0|0||38|38|0||||
A Golden Celebration of Dance|1||0|0||24|24|0||||
Les Ballets de Monte Carlo|2||0|0|||0|4| $110 |2|6| $650 
Hubbard Street Dance Chicago|2||0|0|||0|10| $75 |2|10| $782 
Savion Glover National Tour|1||0|0||4|4|34| $119 |4|62| $8,438 
Riverdance Washington DC|5||0|0||330|69|0||||
The Nutcracker San Diego|16||0|0||1,239|74|45| $70 |6|279| $18,477 
Moscow Ballets Great Russian Nutcracker Saint Louis|2||0|0||215|107|1| $95 |61|61| $5,771 
Moscow Ballets Great Russian Nutcracker New Orleans|2||0|0||106|53|8| $82 |26|204| $18,268 
Moscow Ballets Great Russian Nutcracker Rosemont|2||0|0||327|163|7| $78 |8|83| $8,203 
Abraham In Motion|1||0|0|||0|0||||
Ezralow Dance Company|1||0|0|||0|0||||
Che Malambo|1||0|0|||0|1| $65 |2|2| $130 
Hubbard Street Dance Austin|$1 ||0|0|||0|$0 ||||
Pacific Northwest Ballet|49||0|0||1,311|39|26| $65 |2|30| $2,385 
Stomp Philadelphia|8||0|0||93|4|8| $106 |10|110| $11,279 
Theatretrain|1||0|0||13|13|0||||
The Nutcracker San Antonio|14||0|0||344|26|35| $73 |6|270| $19,278 
The Nutcracker Nashville|16||0|0||994|60|49| $69 |5|211| $15,476 
The Nutcracker Kansas City|21||0|0||581|13|50| $78 |5|276| $23,648 
The Nutcracker Columbus|17||0|0||845|44|63| $55 |10|651| $41,573 
The Nutcracker Oklahoma City|8||0|0||224|28|28| $53 |10|281| $20,325 
The Nutcracker Vancouver|8||0|0||80|10|16| $79 |3|26| $1,887 
The Nutcracker Salt Lake City|30||0|0||709|24|84| $55 |3|172| $12,567 
The Nutcracker Toronto|25||0|0||638|26|67| $150 |4|305| $51,639 
Moscow Ballets Great Russian Nutcracker Brooklyn|2||0|0||330|165|1| $65 |25|25| $1,673 
The Nutcracker Montreal|16||0|0||478|29|4| $207 |2|8| $1,562 
Moscow Ballets Great Russian Nutcracker Lakeland|1||0|0||46|46|1| $75 |5|5| $375 
Moscow Ballets Great Russian Nutcracker Kansas City Parking Passes|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Shreveport|1||0|0|||0|0||||
The Nutcracker London|31||0|0||59|4|16| $80 |2|65| $6,724 
Burlesque Festival|2||0|0||18|9|4| $59 |2|2| $118 
The Sleeping Beauty Nashville|3||0|0||40|14|3| $124 |2|2| $248 
Thunder From Down Under Hammond|2||0|0||8|8|0||||
Thunder From Down Under Hammond Parking Passes|2||0|0|||0|0||||
Thunder From Down Under Stateline|1||0|0||6|6|1| $52 |5|5| $250 
Stomp Atlanta|3||0|0||368|127|8| $72 |8|44| $3,734 
Moscow Ballets Great Russian Nutcracker Birmingham|1||0|0||85|85|4| $57 |6|20| $1,196 
English National Ballet|7||0|0||9|4|0||||
Moscow Ballets Great Russian Nutcracker Syracuse|2||0|0||78|39|4| $59 |3|16| $984 
Moscow Ballets Great Russian Nutcracker Knoxville|2||0|0||14|7|5| $105 |5|13| $1,303 
Moscow Ballets Great Russian Nutcracker Wabash|1||0|0||29|29|0||||
Love on the Floor|11||0|0||100|14|0||||
Love on the Floor Parking Passes|9||0|0||83|14|0||||
Diavolo Dance Theater|2||0|0||112|56|5| $79 |3|6|$569 
Diavolo Dance Theater Parking Passes|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Boston|2||0|0||145|72|1| $65 |49|49|$4,090 
Moscow Ballets Great Russian Nutcracker Milwaukee|1||0|0||42|42|1| $75 |2|2|$150 
Colorado Ballet|26||0|0||790|35|8| $100 |9|74|$6,960 
Moscow Ballets Great Russian Nutcracker Miami|1||0|0||106|106|3| $83 |4|25|$2,020 
Atlanta Ballet Parking Passes|43||0|0|||0|0||||
Stomp Grand Rapids|3||0|0|||0|1| $50 |2|2|$100 
Stomp Des Moines|4||0|0|||0|0||||
Stomp Denver|8||0|0||100|12|16| $75 |7|180|$15,246 
Moscow Ballets Great Russian Nutcracker Los Angeles|3||0|0||199|63|10| $111 |28|321|$42,965 
Koresh Dance Company|1||0|0||2|2|0||||
Les Ballets Trockadero de Monte Carlo|1||0|0||2|2|11| $92 |2|10|$846 
Bodytraffic|1||0|0||2|2|1||0||
Cheryl Burke|2||0|0||92|92|0||||
Atlanta Ballet|42||0|0||3,906|154|60| $60 |31|1,583|$121,597 
Moscow Ballets Great Russian Nutcracker Seattle Parking Passes|1||0|0||153|153|0||||
Moscow Ballets Great Russian Nutcracker Fort Wayne|1||0|0||58|58|1| $69 |4|4| $276 
Moscow Ballets Great Russian Nutcracker Fort Wayne Parking Passes|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Rochester|2||0|0||46|23|3| $81 |6|20| $2,014 
Moscow Ballets Great Russian Nutcracker Charlotte|2||0|0||238|119|1| $85 |26|26| $2,500 
Moscow Ballets Great Russian Nutcracker San Antonio|4||0|0||809|202|12| $86 |16|198| $18,155 
Moscow Ballets Great Russian Nutcracker Columbia|1||0|0|||0|0||||
Alvin Ailey American Dance Theater Parking Passes|3||0|0||60|20|0||||
Cincinnati Ballet|30||0|0||90|4|52| $94 |4|262| $25,888 
Moscow Ballets Great Russian Nutcracker Indianapolis Parking Passes|1||0|0||4|4|0||||
Moscow Ballets Great Russian Nutcracker Redding|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Atlanta|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Panama City|1||0|0||4|4|0||||
Moscow Ballets Great Russian Nutcracker Wallingford|1||0|0||126|126|0||||
Moscow Ballets Great Russian Nutcracker Grand Junction|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Montgomery|1||0|0||35|35|1| $73 |4|4| $292 
Moscow Ballets Great Russian Nutcracker Santa Barbara|1||0|0||40|40|0||||
Moscow Ballets Great Russian Nutcracker Phoenix|1||0|0||251|251|4| $50 |26|102| $7,437 
Moscow Ballets Great Russian Nutcracker Cupertino|2||0|0||26|13|3| $69 |7|27| $2,359 
Moscow Ballets Great Russian Nutcracker Bakersfield|1||0|0||26|26|2| $91 |2|2| $182 
Moscow Ballets Great Russian Nutcracker Little Rock|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker San Diego|2||0|0||124|62|1| $106 |33|33| $3,684 
Moscow Ballets Great Russian Nutcracker Saint Petersburg|3||0|0|||0|8| $93 |6|57| $4,952 
Moscow Ballets Great Russian Nutcracker Jacksonville|2||0|0||6|6|0||||
Moscow Ballets Great Russian Nutcracker Fort Myers|2||0|0||48|24|5| $67 |6|17| $1,301 
Moscow Ballets Great Russian Nutcracker Naples|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Sarasota|2||0|0|||0|4| $86 |4|13| $1,278 
Moscow Ballets Great Russian Nutcracker Savannah|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Memphis|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Asheville|1||0|0||114|114|2| $50 |9|9| $491 
Moscow Ballets Great Russian Nutcracker Asheville Parking Passes|1||0|0||23|23|0||||
Moscow Ballets Great Russian Nutcracker Evansville|1||0|0||17|17|0||||
Moscow Ballets Great Russian Nutcracker Phoenix Parking Passes|1||0|0||1,091|1,091|0||||
Shaping Sound Parking Passes|5||0|0||25|4|1||0||
Moscow Ballets Great Russian Nutcracker Decatur|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Saginaw|1||0|0||33|33|0||||
Moscow Ballets Great Russian Nutcracker Lima|2||0|0||8|8|0||||
Moscow Ballets Great Russian Nutcracker Fairfield|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Springfield|1||0|0||16|16|1| $94 |3|3| $282 
Moscow Ballets Great Russian Nutcracker Lake Charles|1||0|0||8|8|0||||
Moscow Ballets Great Russian Nutcracker Baton Rouge|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Hattiesburg|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Oklahoma City|1||0|0||24|24|0||||
Moscow Ballets Great Russian Nutcracker Wichita|1||0|0||6|6|0||||
Moscow Ballets Great Russian Nutcracker Meridian|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Kearney|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Dubuque|1||0|0||14|14|0||||
Moscow Ballets Great Russian Nutcracker Wilmington|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Tulsa|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Fargo|1||0|0||12|12|0||||
Moscow Ballets Great Russian Nutcracker York|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Tallahassee|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Wayne|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Sioux Falls|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Marion|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Providence|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Portland|1||0|0||14|14|0||||
Moscow Ballets Great Russian Nutcracker Pittsburg|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Albany|1||0|0||14|14|3| $82 |4|4| $328 
Moscow Ballets Great Russian Nutcracker Ashland|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Easton|2||0|0|||0|1||0||
Moscow Ballets Great Russian Nutcracker Bowling Green|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Las Vegas|1||0|0||8|8|0||||
Moscow Ballets Great Russian Nutcracker Paducah|1||0|0||8|8|0||||
Moscow Ballets Great Russian Nutcracker Louisville|1||0|0||4|4|1| $70 |2|2| $140 
Moscow Ballets Great Russian Nutcracker Cleveland|2||0|0||12|12|5| $72 |5|28| $1,967 
Moscow Ballets Great Russian Nutcracker Lexington|1||0|0||18|18|1| $54 |4|4| $218 
Moscow Ballets Great Russian Nutcracker Philadelphia|2||0|0|||0|1| $65 |6|6| $390 
Moscow Ballets Great Russian Nutcracker Bethesda|3||0|0||46|14|0||||
Mariinsky Ballet|8||0|0||62|8|34| $95 |8|569| $84,504 
The Nutcracker Austin|14||0|0||1,503|108|25| $93 |7|157| $16,166 
Hip Hop Nutcracker|13||0|0||585|26|9| $61 |8|106| $7,000 
Moscow Ballets Great Russian Nutcracker Nashville|1||0|0||123|123|0||||
Moscow Ballets Great Russian Nutcracker Wenatchee|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Tacoma|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Victoria|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Vancouver|2||0|0||67|33|1| $57 |4|4| $230 
Moscow Ballets Great Russian Nutcracker Kamloops|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Yakima|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Nacogdoches|$2 ||0|0|||0|$0 ||||
Moscow Ballets Great Russian Nutcracker Edmonton|2||0|0||8|4|0||||
Moscow Ballets Great Russian Nutcracker Waco|1||0|0||8|8|0||||
Moscow Ballets Great Russian Nutcracker Longview|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Corpus Christi|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Calgary|1||0|0||4|4|0||||
Moscow Ballets Great Russian Nutcracker Saskatoon|1||0|0||12|12|0||||
Moscow Ballets Great Russian Nutcracker Brandon|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Winnipeg|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Regina|1||0|0||8|8|0||||
Moscow Ballets Great Russian Nutcracker Virginia Beach|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Eau Claire|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Morgantown|1||0|0||15|15|0||||
Moscow Ballets Great Russian Nutcracker Wheeling|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Casper|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Roanoke|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Charlottesville|2||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Fairfax|2||0|0||10|10|3| $69 |4|9| $862 
Moscow Ballets Great Russian Nutcracker Midland|1||0|0||33|33|1| $123 |3|3| $369 
Moscow Ballets Great Russian Nutcracker McAllen|2||0|0||85|85|1| $70 |5|5| $550 
The Nutcracker Hamilton|1||0|0||34|34|1| $58 |10|10| $588 
Oregon Ballet Theatre|22||0|0||408|34|44| $74 |4|272| $20,247 
The Nutcracker Cincinnati|14||0|0||30|4|34| $83 |12|466| $45,725 
Shen Yun tickets - World Tour|33||0|0||624|52|142| $125 |4|993| $150,496 
Riverdance Salt Lake City|8||0|0||64|8|0||||
The Nutcracker Tulsa|8||0|0||139|24|21| $79 |2|29| $2,104 
Stomp York|1||0|0|||0|0||||
Stomp Albuquerque|2||0|0|||0|2| $89 |2|5| $435 
Stomp San Diego|5||0|0||132|32|0||||
Miami City Ballet|21||0|0||676|39|50| $58 |4|127| $7,942 
BalletMet Columbus|24||0|0|||0|0||||
Kansas City Ballet|26||0|0||9|9|68| $86 |14|901| $80,229 
Richmond Ballet|4||0|0||388|97|13| $67 |3|58| $4,589 
Tulsa Ballet|12||0|0|||0|2| $69 |4|4| $276 
San Francisco Ballet|63||0|0||1,362|26|164| $89 |8|2,493| $281,623 
The Nutcracker Syracuse|$3 ||0|0||48|16|$3 | $124 |2|2| $248 
The Nutcracker Skokie|3||0|0||160|80|1| $33 |7|7| $237 
The Nutcracker High Point|5||0|0|||0|0||||
Pilobolus Dance Theatre|1||0|0||4|4|6| $79 |6|6| $416 
Swan Lake Baltimore|1||0|0|||0|2| $83 |2|4| $334 
Romeo and Juliet Ballet|6||0|0||12|12|0||||
Alberta Ballet|49||0|0||558|22|2| $119 |12|12| $1,446 
The Nutcracker Morristown|14||0|0||264|16|14| $51 |4|18| $1,622 
Momix Thousand Oaks|1||0|0||24|24|0||||
Tu Dance|3||0|0||20|6|1||0||
Anton and Erin|14||0|0||8|8|1| $35 |4|4| $140 
Carefree: Dancing with Fred and Ginger Clearwater|1||0|0|||0|0||||
The Dreamboys|1||0|0||4|4|1| $36 |12|12| $420 
Royal Winnipeg Ballet|7||0|0||98|14|9| $144 |2|2| $288 
Riverdance Green Bay|2||0|0||40|20|0||||
Angie Pontani|1||0|0||6|6|1||0||
Hip Hop Nutcracker Parking Passes|7||0|0||30|3|0||||
Fifty Shades of Men|1||0|0|||0|3| $20 |5|5| $100 
Stomp Los Angeles|8||0|0||48|9|0||||
Mummenschanz Richardson|$1 ||0|0|||0|$0 ||||
Carefree: Dancing with Fred and Ginger Richardson|1||0|0|||0|0||||
Swan Lake New York|12||0|0|||0|16| $105 |16|626| $109,092 
Magic Men Live|5||0|0||122|6|52| $58 |6|507| $36,499 
The Nutcracker Baltimore|2||0|0||231|115|14| $57 |5|31| $1,880 
Stomp Los Angeles Parking Passes|8||0|0|||0|0||||
Swan Lake Santa Barbara|1||0|0||43|43|0||||
Thunder From Down Under Denver|1||0|0||28|28|2| $95 |7|15| $1,123 
Thunder From Down Under San Antonio|1||0|0||52|52|0||||
Eugene Ballet Company|6||0|0||286|51|0||||
Magic Men Live Parking Passes|1||0|0||6|6|0||||
ODC|1||0|0|||0|0||||
Milwaukee Ballet|21||0|0||516|30|15| $49 |2|82| $4,711 
Nevada Ballet|12||0|0||394|36|3| $98 |3|7| $842 
George Balanchine|$3 ||0|0||105|35|$0 ||||
Breakin Convention|1||0|0||57|57|3| $58 |6|20| $952 
Grand Rapids Ballet|8||0|0||365|44|0||||
The Nutcracker Minneapolis|6||0|0||141|24|18| $108 |5|65| $7,201 
The Nutcracker Boise|5||0|0||368|52|6| $74 |2|20| $1,461 
Dayton Ballet|10||0|0||341|34|0||||
Inland Pacific Ballet|3||0|0||262|77|1||0||
The Nutcracker New Brunswick|5||0|0||85|16|14| $69 |2|9| $625 
Compania Nacional de Danza|2||0|0|||0|0||||
Sergei Polunin|6||0|0||14|4|1| $30 |4|4| $200 
Stomp RIverside|2||0|0|||0|0||||
The Nutcracker Omaha|3||0|0||108|34|11| $61 |5|53| $3,787 
The Nutcracker Fort Lauderdale|1||0|0|||0|8| $51 |6|23| $1,269 
Riverdance Easton|1||0|0|||0|1| $70 |2|2| $140 
Breakin Convention Parking Passes|1||0|0||1|1|0||||
Russian Ballet Parking Passes|2||0|0||3|3|0||||
The Nutcracker San Diego Parking Passes|16||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker Baltimore Parking Passes|3||0|0||12|4|1||0||
The Nutcracker Minneapolis Parking Passes|6||0|0||18|3|0||||
Stomp San Diego Parking Passes|5||0|0|||0|0||||
Ballet Arizona|14||0|0|||0|29| $69 |3|115| $8,759 
Thunder From Down Under Boston|1||0|0||48|48|10| $87 |15|200| $17,622 
Thunder From Down Under Boston Parking Passes|1||0|0|||0|1||0||
WOW - A Water Spectacular|115||0|0||2,964|26|0||||
Step Afrika|2||0|0|||0|0||||
The Nutcracker Louisville|13||0|0||601|53|8| $51 |3|14| $711 
New Jersey Ballet|2||0|0||16|8|4||0||
Mark Morris Dance Group|2||0|0||64|64|13| $75 |2|24| $2,034 
The Nutcracker Durham|3||0|0||66|23|12| $70 |5|46| $3,329 
Bellydance Evolution|1||0|0|||0|0||||
The Worlds Largest Disco|1||0|0||4|4|5| $81 |42|266|$24,938 
Moscow Festival Ballet|1||0|0||47|47|2| $89 |3|6|$586 
Stomp Tuscon|3||0|0||26|8|3||0||
Moscow Ballets Great Russian Nutcracker Santa Rosa|2||0|0||64|32|1||0||
Nutcracker: A Tale From The Bayou Baton Rouge|4||0|0||8|4|0||||
Swan Lake London|4||0|0||11|5|2| $64 |2|4|$258 
The Nutcracker Stockton|1||0|0||25|25|0||||
Moscow Ballets Great Russian Nutcracker Detroit Parking Passes|3||0|0|||0|0||||
World of Dance Iowa|1||0|0||8|8|0||||
World of Dance Thousand Oaks|1||0|0||60|60|0||||
World of Dance Davenport|1||0|0|||0|0||||
The Nutcracker Joliet|1||0|0||42|42|3| $56 |8|8|$448 
World of Dance San Jose|1||0|0||16|16|0||||
Riverdance Lancaster|3||0|0||28|8|0||||
Stomp Chattanooga|3||0|0||192|64|0||||
World of Dance Toronto|2||0|0||86|43|0||||
The Nutcracker Wilmington|3||0|0|||0|0||||
Romeo and Juliet Ballet Wilmington|4||0|0|||0|0||||
Thunder From Down Under Pittsburgh|4||0|0|||0|0||||
World of Dance Hamilton|1||0|0||18|18|0||||
Atlantic City Ballet|2||0|0||59|29|0||||
Riverdance Washington DC Parking Passes|5||0|0|||0|0||||
So You Think You Can Dance Tour Parking Passes|9||0|0||28|14|5| $9 |2|5| $52 
The Nutcracker Washington D.C. Parking Passes|30||0|0|||0|18| $7 |1|26| $256 
Stomp Atlanta Parking Passes|3||0|0|||0|0||||
Misty Copeland|1||0|0|||0|0||||
Moscow Ballets Great Russian Nutcracker San Antonio Parking Passes|4||0|0|||0|0||||
Alices Adventures in Wonderland|11||0|0||6|3|0||||
Tango Fire|1||0|0||2|2|1| $45 |2|2| $90 
Swan Lake Seattle|9||0|0||4|2|0||||
The Nutcracker Omaha Parking Passes|3||0|0|||0|0||||
Riverdance Tampa|5||0|0||140|28|0||||
The Nutcracker Baltimore Parking Passes|2||0|0|||0|0||||
Boston Ballet|43||0|0||10|2|63| $85 |11|813| $79,056 
The Nutcracker Cedar Rapids|3||0|0||60|30|0||||
Moscow Ballets Great Russian Nutcracker Sugar Land|1||0|0||98|98|0||||
Riverdance Cedar Rapids|3||0|0|||0|0||||
Thunder From Down Under Prior Lake Parking Passes|2||0|0|||0|0||||
The Nutcracker Detroit|3||0|0||16|8|14| $79 |4|89| $6,547 
Thunder from Down Under Detroit|1||0|0||2|2|1| $57 |29|29| $1,865 
The Nutcracker Charleston|2||0|0||4|4|0||||
Shen Yun tickets - World Tour Parking Passes|3||0|0|||0|0||||
Momix Las Vegas|1||0|0||25|25|0||||
Thunder From Down Under Pala|1||0|0||4|4|0||||
Paul Taylor Dance Company Tour|2||0|0||2|2|70| $75 |2|20| $2,132 
Nahdi: Love and Longing San Antonio|1||0|0||2|2|0||||
Ballet Hispanico|2||0|0||2|2|4||0||
The Nutcracker Los Angeles Parking Passes|4||0|0|||0|0||||
Grand Rapids Ballet Parking Passes|8||0|0|||0|0||||
Stomp Grand Rapids Parking Passes|3||0|0|||0|0||||
Georgian National Ballet|1||0|0|||0|0||||
Riverdance Kansas City|1||0|0|||0|0||||
Jewels Seattle|8||0|0||4|2|0||||
New Jersey Ballet Parking Passes|2||0|0|||0|0||||
Frozen Denver|31| $150 |16|36|612|433|14|16| $140 |32|568| $87,572 
Peppa Pig Live!|78| $71 |5|3|478|5,587|39|4| $51 |3|15| $866 
The Wiggles Tour|32| $100 |18|11|396|1,018|15|165| $64 |18|3,827| $300,499 
Disney On Ice Dream Big Kansas City|7| $35 |33|7|314|1,314|194|0||||
Paw Patrol Live|218| $71 |7|5|296|12,698|49|195| $64 |13|5,053| $403,381 
Frozen the Musical New York|196| $263 |4|4|235|34,339|149|0||||
Aladdin Minneapolis|29| $100 |4|2|232|2,931|95|0||||
Michael Carbonaro|27| $95 |12|0|195|1,691|40|66| $86 |22|1,874| $177,193 
Kidz Bop Kids|20| $39 |14|10|172|1,196|37|106| $59 |27|3,773| $222,729 
Shopkins Live|88| $73 |6|4|167|6,061|44|0||||
PJ Masks Live|57| $89 |6|7|138|3,800|46|0||||
Penn and Teller|44| $99 |7|4|123|2,122|42|572| $98 |4|4,461| $517,488 
Disney On Ice Dare To Dream Miami|7| $29 |14|3|105|3,269|488|8| $54 |18|198| $13,716 
Wild Kratts|26| $96 |13|0|104|1,218|34|149| $71 |23|5,025| $431,991 
Disney On Ice Dream Big Rosemont|8| $36 |11|3|73|2,541|321|0||||
Disney on Ice Frozen Tampa|6| $70 |8|0|67|1,960|308|3| $70 |431|1,348| $103,579 
Disney On Ice Dare To Dream Orlando|6| $55 |12|6|63|1,443|247|0||||
Disney On Ice Dare To Dream Fairfax|$12 | $47 |10|0|63|1,799|148|$0 ||||
Disney On Ice Follow Your Heart Oklahoma City|10| $64 |7|4|56|535|51|0||||
Disney On Ice Dare To Dream Sunrise|8| $77 |11|2|56|2,690|320|7| $52 |44|302| $18,108 
Charlie Brown Christmas|50| $99 |55|5|55|1,641|32|64| $57 |8|636| $39,897 
Aladdin Los Angeles|94| $114 |12|4|54|4,733|35|0||||
Rose Parade|17| $121 |45|1|45|522|522|5| $121 |1,437|6,547| $825,316 
Disney On Ice Dream Big Oakland|7| $63 |9|0|41|199|17|0||||
Cirque du Soleil Crystal Minneapolis|7| $61 |8|0|34|441|54|0||||
Disney On Ice Follow Your Heart Birmingham|7| $31 |6|3|32|1,039|162|0||||
Disney On Ice Follow Your Heart Portland|7| $43 |2|0|32|1,427|197|0||||
Disney on Ice Frozen Pittsburgh|7| $50 |6|0|31|2,087|273|9| $63 |198|1,695| $115,046 
Disney On Ice Dream Big Lexington|5| $42 |5|0|23|1,429|308|0||||
Disney on Ice Dare to Dream Newark|9| $55 |11|0|22|1,058|100|7| $10 |209|1,607| $33,230 
Daniel Tiger's Neighborhood|9| $75 |5|0|18|305|44|71| $54 |9|1,057| $73,989 
Disney On Ice Dream Big San Jose|9| $57 |9|0|18|1,358|135|0||||
Criss Angel|140| $145 |2|2|17|10,647|96|201| $130 |3|1,093| $156,928 
Disney On Ice Dare To Dream Baltimore|9| $75 |3|3|17|1,191|140|0||||
Disney On Ice Reach For The Stars Detroit|9| $39 |3|3|15|835|90|0||||
Disney On Ice Follow Your Heart Spokane|7| $52 |7|0|14|1,005|136|0||||
Rudolph the Red Nosed Reindeer The Musical Boston|11| $84 |5|0|11|663|62|19| $122 |14|324| $40,662 
Disney On Ice Dare To Dream Worcester|5| $55 |4|0|11|600|121|0||||
